,data,flag
1396,new app lets parents read to children from afar parents whose hectic schedules mean they can't be at home when their children go to bed can now buy an app which enables them to read their youngsters a goodnight story or sing them a lullaby from afar.,6
1397,"trailer park: 'red faction armageddon' thq and studio volition have released a fresh trailer of the latest red faction title, showing what it does best: blowing stuff up.",6
1398,"facebook hires duo behind daytum, a personal data site facebook has hired the founders and sole employees of daytum, a site that specializes in personal data collection and visualization.",6
1399,"video chat coming to android phones google is adding a new feature, google talk with video and voice chat, to android phones.",6
1400,"google has no agreement yet to digitize books google inc has yet to agree with authors and publishers on a legal plan to create the world's largest digital library, and a federal judge who struck down an earlier accord gave it another seven weeks to try.",6
1401,"omg! online abbreviations make dictionary omg! lol! the venerable oxford english dictionary approves of the three-letter, internet-inspired expressions you use for ""oh, my god!"" and ""laughing ...",6
1402,"launch pad: the week of april 17 welcome to launch pad, our weekly look at the video games, demos and other interactive goodies hitting stores or online outlets.",6
1403,"scientists try wasps to save ash trees an experiment is underway that could slow the progress of the emerald ash borer, an insect threatening the u.s. ash tree population.",6
1404,"russians buy stake in web games digital sky technologies, the russian firm that invested more than $200 million in facebook, is leading a group that is buying a $180 million stake in zygna, a creator of online games.",6
1405,3 billion more mouths to feed new projections put the earth's population at 10 billion in 2100. the big question is how far aggressive policy changes could bend that curve.,6
1406,"livingsocial raises $400 million daily deals platform livingsocial, which landed a $175 million investment from amazon in december, has completed a $400 million round of fun ...",6
1407,"observatory: fossil extends life span of a marine predator a well-preserved specimen indicates that anomalocaridids, the largest animal species of the cambrian period, lived 30 million years longer and grew much bigger than previously thought.",6
1408,how to take concert photos that rock photographing events on stage pose difficult technical challenges. concert photographer glen dicrocco explains how to do it right.,6
1409,facebook adds groups features and send button facebook groups is getting a major makeover today.,6
1410,sony: credit card data at risk in playstation hack users should change passwords on other accounts that might use same login information.,6
1411,'twisted metal' launching october 4 the vehicular combat title twisted metal will make its long-awaited debut on playstation 3 october 4.,6
1412,u.s. sues to stop verifone buy of hypercom the justice department filed a lawsuit on thursday to block credit card swipe machine maker verifone systems inc's proposed buy of smaller rival hypercom corp.,6
1413,"hop on your bike, hopstop and equinox say hopstop, the web site that gives directions for transit riders and walkers, will provide directions for bicycling in the five boroughs of new york city.",6
1414,e3 2011: live updates from microsoft's media briefing game hunters has landed inside the galen center on the usc campus awaiting microsoft's e3 2011 press conference.,6
1415,"'witcher' sequel delivers intense action, role-playing while there are fewer video games released these days, quality is making up for the lack of quantity.",6
1416,"amazon, labels to meet for locker talks: sources amazon.com inc is due to meet with music label executives on thursday to hash out deals over the online retailer's controversial cloud-based media locker service that has sparked a music business uproar.",6
1417,t-mobile loses record number of contract customers results could pose challenge for regulators pondering at&amp;t takeover,6
1418,"special report: sony stumbles: did stringer's makeover fail? had sony stuck with the airboard portable computer it launched in 2000, satoru maeda rather than apple's steve jobs might have been feted as the creator of tablet pcs.",6
1419,"cosmonaut: russia needs space innovation now russia has done virtually nothing to design a replacement to the 43-year old soyuz spacecraft, cosmonaut says.",6
1420,"lenovo sees pc market share in western europe rising lenovo, the world's no.4 pc brand, expects its pc market share in western europe to rise from the current level of about 7 percent, helped by its acquisition of a german electronics firm, ceo yang yuanqing said on wednesday.",6
1421,"study: humans, apes, have similar aging patterns when it comes to getting older, humans aren't so special after all.",6
1422,"some psn services back this week; execs apologize sony says it will start a ""phased restoration"" of its playstation network and music service qriocity this week.",6
